"","logFC","logCPM","F","PValue","FDR"
"25514",-0.30152844342804,4.03676211684219,10.571676913219,0.00170268174412432,0.0123861881898291
"33021",-0.730775843389946,0.54590431944154,10.556771319155,0.0017037057504562,0.0123887579570575
"37725",-0.204865068009136,5.19513433444803,10.5672375453939,0.00170606951546649,0.0124010641285581
"3359",0.208020022138563,6.75837407752531,10.5624918481331,0.00170981335802086,0.0124233881678384
"21376",0.567343934356026,2.2547157570255,10.5526892466809,0.00171256939932851,0.0124385201752252
"38984",0.247096250594536,3.55264431720395,10.5579767061218,0.00171342062096024,0.0124398108762326
"34605",0.216522988018499,5.27982746182813,10.5563950257513,0.00171490258391064,0.0124428199204265
"19782",0.367806573962393,6.63956403776113,10.5559036935074,0.00171518243191153,0.0124428199204265
"12113",-0.263706585460146,4.6213807498683,10.5509337337842,0.00171945583267165,0.0124689239220437
"22427",-0.218660796483877,3.74425159623795,10.5485210521024,0.00172147394912903,0.0124786592780271
"19046",0.66600197888098,1.3004279552616,10.5314577645124,0.00172363863437383,0.0124855534444
"28245",0.213566121928235,6.59999830768236,10.545203905105,0.00172392767546447,0.0124855534444
"7585",-0.319147272151316,2.07047767506944,10.5406148245956,0.00172445299602948,0.0124855534444
"3296",-0.434194097463046,0.00543012602987665,10.5299521763635,0.00172586743236465,0.0124880014398052
"17818",-0.403787698825626,1.77981773382119,10.5361586844105,0.00172686258878135,0.0124880014398052
"27122",0.299588130717758,5.03661487588989,10.5416597754038,0.00172701663591242,0.0124880014398052
"23146",0.183943873956897,3.97534414511273,10.5411612334027,0.00172749559711436,0.0124880014398052
"30811",0.205994811280389,7.33742644236172,10.5367263095269,0.00173087674129346,0.0125075482831339
"22985",-0.157910790880602,8.60692347733828,10.5308484650284,0.00173571505888267,0.0125376054507481
"13041",-0.433009110322431,4.9173335640754,10.5325871919441,0.00173684313537262,0.0125408493785506
"6775",0.257034000910233,6.59239405598575,10.5270023561952,0.00173891396532477,0.0125508952479674
"12102",0.12413249711907,7.6720278576754,10.5235721322023,0.00174173426372254,0.0125647705494188
"2198",0.490064121005736,3.1702217117521,10.5217686451125,0.00174219693432926,0.0125647705494188
"30117",-0.329069044270688,1.29136841712468,10.5121949527745,0.00174324574818409,0.0125674273883529
"28123",-0.171571275315753,4.6759932336154,10.5202835792977,0.00174469425506057,0.0125729625013534
"15539",-0.246687131184676,3.60259587346804,10.519387765004,0.00174543804847675,0.0125734168312658
"8450",-0.324919579830379,6.15564534893643,10.513659621787,0.00174999133821474,0.0125992480829423
"32285",-0.238677488641164,3.3399085526676,10.512929618727,0.00175060145753247,0.0125992480829423
"18922",-0.684121988570906,1.88293391817203,10.5113139705714,0.00175107037514418,0.0125992480829423
"25278",0.898942015284349,3.04296932377018,10.5177593660535,0.00175690032863925,0.0126362730023236
"38054",-0.77285370611809,-0.46829771686,10.4827504937887,0.00175795543109008,0.0126389399814067
"36974",-0.447782486155254,1.51285513098145,10.4937771349827,0.00176059717952512,0.0126530077454587
"2758",-0.21564625499282,3.72625788734218,10.4927430212565,0.00176774627951733,0.0126994452674777
"23497",0.258987895428558,7.1716483129087,10.4914577211938,0.00176855587510274,0.0127003215447697
"7890",-0.139106928054937,5.96724984446896,10.4859883300509,0.00177319935664416,0.0127287182733065
"15131",-0.244361920829348,3.60773177906292,10.4819735434468,0.00177678740156166,0.0127460735577461
"30151",0.266499981185033,4.513261203323,10.4818022696489,0.00177699726102849,0.0127460735577461
"1818",-0.520626880676682,1.11128520063899,10.4635314936412,0.00178364773464944,0.0127888096502233
"6560",0.194064567186022,5.30697776949109,10.4724913583845,0.00178472424322451,0.0127915625814345
"2580",0.997449272127964,7.41352721517663,10.4911031148281,0.00178646640272839,0.0127990824120998
"197",-0.32287105401901,5.00778034498751,10.4643908885546,0.00179163262560011,0.0128259222821565
"5207",-0.556776079673391,-0.343542566965788,10.4476950338043,0.00179167192658566,0.0128259222821565
"7684",-0.347511003777779,2.39050461925282,10.4612248337763,0.00179229590743075,0.0128259222821565
"9670",0.345853406455974,5.17159501922537,10.4622275134083,0.0017935076464713,0.0128296228622482
"12088",-0.136119149033488,5.84220061860084,10.4547774445781,0.00179975170293603,0.012869304666368
"4046",0.338318647899583,5.65768421821013,10.4525525658938,0.00180170426905156,0.0128782809014637
"5717",-0.398787562148942,0.98396617940735,10.4397591704313,0.00180271876482858,0.0128805476156224
"4096",0.304153136315381,1.43009849072199,10.4377738022874,0.00180437379144917,0.0128825038241615
"35813",0.315187135714224,6.89420996856156,10.4493310324122,0.00180438751451574,0.0128825038241615
"30574",-0.486282601324828,0.0737150467651095,10.4268553520072,0.00181272225214955,0.0129325551765473
"34804",-0.92982950419657,0.0668002758987099,10.4265645043469,0.00181279834066492,0.0129325551765473
"33258",0.269279905698389,5.144027937556,10.4383149894605,0.00181404598563301,0.0129347398105488
"24477",0.279696185032297,3.80429294105548,10.4377657947624,0.00181450518944948,0.0129347398105488
"24775",-0.259157148143877,3.65601920644127,10.431790010066,0.0018197827177219,0.0129673560171001
"32004",-0.152658933124551,6.10074433867817,10.4294159602195,0.00182160683316653,0.0129753483257176
"38518",0.292291957204944,5.16108220465022,10.427353216979,0.00182354242670381,0.012984128227147
"15302",-0.239390518218449,3.02350675008418,10.4192291750849,0.00183002375707383,0.0130252557969763
"7357",0.196324497274495,4.86467881912771,10.4170555753652,0.0018325679031283,0.0130365592063294
"157",-0.292879811484663,4.8552764089741,10.4164790867669,0.00183302351157755,0.0130365592063294
"31599",0.250642485211164,6.08568172985456,10.4125600732043,0.00183630834618498,0.0130548942086361
"23003",-0.244319869555509,3.17442890653082,10.4113038060131,0.00183718886299758,0.0130561286262275
"13165",0.219983754874648,5.45858680917098,10.4052369928269,0.00184279919945965,0.0130909620053922
"17680",0.344208055505086,6.72294859600545,10.4010643801228,0.00184636789793887,0.0131112706939373
"6356",0.143228528285511,8.30083837536612,10.3945047686903,0.00185213190200625,0.0131471468985609
"24535",0.224517282922689,5.99031400738177,10.3935588216282,0.00185302159105358,0.0131480369615997
"31031",-0.19330895732823,4.62679161170251,10.3930385826933,0.00185368100963756,0.0131480369615997
"26166",0.354429585564557,9.21400098143618,10.3872919211685,0.00185851088798781,0.0131772345877677
"31689",-0.279041830494905,2.85333767302516,10.384562945794,0.00186020716965218,0.0131842004694842
"19344",-0.452364076160809,-0.582168783578585,10.3617393634739,0.00186095502967623,0.013184441656356
"10856",0.455508345110448,5.17522953521719,10.3877536637356,0.00186324539652601,0.0131956067767774
"32191",0.315454262267846,3.39057685541633,10.3727373439923,0.00187110411633299,0.0132461836062362
"18259",-0.405900160835296,1.7749014882914,10.3634988340534,0.00187498729941181,0.0132685882835771
"3105",0.151740161878338,4.75621227991749,10.367445144357,0.00187644392292907,0.0132738105157028
"34484",-0.426943473386522,2.3262689570277,10.3601531440536,0.00188072632058763,0.0132930112451129
"9006",-0.238376751751958,3.9884405906701,10.3627488247689,0.00188074059075692,0.0132930112451129
"6555",-0.3103025259478,4.73564792029274,10.3619612820683,0.00188131734676368,0.0132930112451129
"16630",0.366615105403242,1.56488535636484,10.3499050434903,0.00188234568304964,0.0132951911150772
"34588",0.223881942818215,3.73443366977485,10.347878498979,0.00189392206856585,0.0133642939821059
"34861",0.641198514934346,4.23335120451679,10.359561469217,0.00189424725021405,0.0133642939821059
"6428",-0.186217342718698,4.70617501544376,10.3475660682477,0.00189430003492978,0.0133642939821059
"24833",0.46168650732903,2.02477089893961,10.3386954127512,0.00189540441503233,0.0133669795897851
"7084",-0.456485361275179,3.99406756776465,10.3470179119092,0.00189614865265237,0.0133671242803394
"37495",-0.472621742252733,1.08220062916753,10.3327875744995,0.00189822951729401,0.0133766879757422
"31424",-0.228847330811922,8.36619444646266,10.3413224129492,0.00189971115100779,0.01338202324909
"7225",-0.743015770899165,3.18459103075504,10.3491104679576,0.00190342296943022,0.0133968240503264
"23629",0.547414604614123,2.59033663984189,10.3323637499567,0.00190434520686551,0.0133968240503264
"15172",0.572776044405658,3.48568517684507,10.3417125299452,0.00190444068822523,0.0133968240503264
"13842",0.232395592314643,5.80677816126369,10.3358934458857,0.00190471358723104,0.0133968240503264
"36113",0.374262425619662,6.8433763953214,10.3349055504338,0.00190592236292464,0.0134002230845901
"17037",-0.364039648929216,1.41979675621357,10.3247228558777,0.00190746008834458,0.0134059314428175
"34486",-0.245868398655829,4.96839511922697,10.3317387431581,0.00190859252691491,0.0134087881217643
"22064",-0.382137076157464,3.01770633630342,10.3291123867572,0.00191051875579429,0.0134163310472686
"14759",0.598699098787796,6.11844056578963,10.3414539727844,0.00191134248415051,0.0134163310472686
"32256",-0.143571374859509,5.71909348670457,10.326973045798,0.00191282926996584,0.0134163310472686
"37153",-0.202485882536963,5.1637448571767,10.3269370245491,0.00191293485232664,0.0134163310472686
"18251",-0.425518797006203,4.10022238146189,10.3267757504017,0.00191329810387145,0.0134163310472686
"20780",-0.25865674470409,4.80532507444478,10.3205396806325,0.00191885605496218,0.0134501978501523
"4168",-0.19271312124321,6.31816458720753,10.316784377923,0.00192211372033751,0.0134679212498611
"39344",0.379001063445638,4.78117126278138,10.3131997082937,0.00192566505016048,0.0134876880836041
"26953",-0.178233598824051,4.7860182926275,10.3123093542307,0.00192642404012869,0.013487889318111
"15572",-0.576236444597869,1.37815713936559,10.2985564416873,0.0019321495726309,0.0135228505519109
"3696",-0.2420811211554,6.28510348794991,10.3041660187909,0.00193372850393881,0.0135282139068493
"25472",-0.161826557671979,5.41516848019208,10.3035418875945,0.00193438077574386,0.0135282139068493
"38597",-0.48917311861178,-0.877059435266398,10.2615813329964,0.00193614207047851,0.0135354065260175
"34858",-0.652077683087865,1.75720493072971,10.2964054384311,0.00193739622627519,0.013539049678132
"38712",0.226068858491465,4.57467568040747,10.2934640229696,0.00194392222684023,0.0135760758568228
"5379",0.652294142656931,1.79823797927334,10.2831660505905,0.00194416462594999,0.0135760758568228
"29441",0.190464008472885,4.11950767754966,10.2908938307134,0.00194632761575384,0.0135860434856287
"20639",0.358154787683448,3.82252910443553,10.2861933881146,0.00195051932541671,0.0136101594032666
"9771",0.559223162297425,-0.0343058482830003,10.2652668004579,0.00195762505897103,0.0136533804531619
"26657",0.344463594183585,5.97667009772432,10.2778847318979,0.00195819192314163,0.0136533804531619
"5861",0.175056900660291,4.78881104692826,10.2772656164526,0.00195897079534617,0.0136536568264316
"22590",0.250783539382581,2.35604105162291,10.2696542907595,0.00196202349259747,0.0136697751445776
"23690",0.545830358061452,3.45827873641569,10.2739721966145,0.00196564100941941,0.0136898150241239
"20410",0.445000091559957,5.3992204041714,10.2734877420784,0.00196737893905719,0.0136967542421358
"18746",0.416817513568187,2.90410798649228,10.2636846016603,0.00196964833211523,0.0137073868478403
"7110",-0.162962961817188,5.07432339848764,10.2631642147957,0.00197211021303036,0.0137193505215333
"35282",-0.742548240169711,2.4083665749372,10.2674634196794,0.00197488585178895,0.0137239339075922
"32895",0.281082199195377,3.01866182467624,10.2587749786327,0.00197489628659181,0.0137239339075922
"23940",0.417649629023431,2.73769315760306,10.2572948147649,0.00197499817684786,0.0137239339075922
"23762",0.522455817189679,3.6416075893923,10.2558374172551,0.00198273485827087,0.0137685937281909
"24615",0.18502845814198,4.4884370612175,10.2519024491904,0.0019829160431504,0.0137685937281909
"36478",0.588717371921032,1.48800243698532,10.2355198965778,0.00198663545779658,0.0137892359659913
"36002",0.569066929549067,0.914579461432371,10.2295238125955,0.00199123284441955,0.0138159544088764
"20259",-0.245214849687693,2.60276822142673,10.2391390619477,0.00199321482436256,0.0138245128824546
"35786",-0.0938788324126932,6.85470823579382,10.2395749909344,0.00199431762868732,0.0138269694451407
"31872",-0.682920672765962,-0.777122302694019,10.2054622651568,0.00199508009209674,0.0138270654037624
"7622",0.647834557417065,10.6734199956341,10.2417919750321,0.00200226417716169,0.0138716501696085
"38376",-0.239393971569815,4.10435127552421,10.2287460049749,0.00200501891376503,0.013885526560645
"36755",0.270176160862939,4.42963751932012,10.2223878141471,0.00201109969198213,0.013920804610714
"15730",0.371372508899061,2.93676084829713,10.219815129041,0.00201162033058991,0.013920804610714
"14594",0.291933988153054,4.23875614459177,10.2189410384421,0.00201441905174689,0.0139318340688789
"16681",-0.211289969920087,5.12270569653698,10.21842708581,0.00201472272863972,0.0139318340688789
"6804",0.312132535136029,2.32111926320427,10.2059103393049,0.00202236752686643,0.0139794641546493
"28178",0.240782332053802,6.28050600868513,10.2088489588879,0.00202386129030562,0.013984555941618
"37985",0.819820377028608,10.9038498922793,10.2198481073472,0.0020277869311245,0.0140064415175279
"38159",0.204112642447561,7.83241411014465,10.1971958539363,0.00203513802318888,0.0140519623507658
"12732",0.811671008536764,-0.120028690291999,10.1762741736878,0.00203802439657619,0.0140652749623975
"6509",-0.21167688094598,4.11480752990888,10.1940260337213,0.00203858912151262,0.0140652749623975
"1338",0.176882716392963,7.53804618034206,10.1902170467282,0.00204194677349145,0.0140831803235202
"8443",0.447055644193442,2.8983373519775,10.1858619765036,0.00204425885355859,0.0140938637645491
"11411",0.191960638192748,4.72228974827712,10.1863872548252,0.00204597516253747,0.0141004333030101
"30684",-0.160844735633355,4.76961494049299,10.1831078596784,0.00204913885748557,0.014116969301663
"29553",-0.173383887680625,4.33234014151236,10.1800628074332,0.00205222815636971,0.0141329806294365
"1482",0.327894259562907,5.211973298779,10.1769107611827,0.0020551725679564,0.0141448122564862
"21718",-0.156466741071812,5.5549098808575,10.1764985268617,0.00205547786120244,0.0141448122564862
"30667",0.329789568090122,1.10325742628664,10.1564528102211,0.00206251145049491,0.0141879279294752
"6927",0.510223683978979,0.660068632311383,10.1515092118903,0.0020680831694914,0.0142209590992205
"13455",-0.169679190236668,8.15812048002591,10.1613868843099,0.00207031232482354,0.0142309894452887
"26298",-0.576306920926789,-0.470826180488184,10.1389233018181,0.00207377844465556,0.0142495118574361
